,time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure
517,2022-01-22T13:00,21.7,86,0.3,911.7
518,2022-01-22T14:00,23.4,79,0.3,911.5
519,2022-01-22T15:00,25.9,72,0.6,911.6
520,2022-01-22T16:00,26.9,68,0.6,911.1
521,2022-01-22T17:00,27.1,67,0.5,910.3
522,2022-01-22T18:00,26.8,67,0.6,909.6
523,2022-01-22T19:00,26.5,67,0.2,909.1
524,2022-01-22T20:00,25.8,71,0.4,908.8
525,2022-01-22T21:00,23.8,81,1.5,908.6
526,2022-01-22T22:00,21.2,83,0.5,908.6
527,2022-01-22T23:00,20.0,89,0.4,909.1
528,2022-01-23T00:00,19.8,90,0.5,909.7
529,2022-01-23T01:00,19.7,90,0.0,910.3
530,2022-01-23T02:00,19.4,91,0.0,910.5
531,2022-01-23T03:00,19.0,92,0.0,910.2
532,2022-01-23T04:00,18.7,94,0.0,909.6
533,2022-01-23T05:00,18.4,94,0.0,909.2
534,2022-01-23T06:00,18.2,95,0.0,909.0
535,2022-01-23T07:00,18.0,96,0.0,909.0
536,2022-01-23T08:00,18.1,96,0.0,909.3
537,2022-01-23T09:00,18.3,96,0.0,910.0
538,2022-01-23T10:00,19.7,93,0.0,910.6
539,2022-01-23T11:00,21.2,88,0.0,911.3
540,2022-01-23T12:00,22.9,79,0.0,911.7
541,2022-01-23T13:00,24.1,71,0.0,911.7
542,2022-01-23T14:00,24.9,66,0.0,911.3
543,2022-01-23T15:00,25.8,64,0.0,910.9
544,2022-01-23T16:00,26.6,62,0.0,910.6
545,2022-01-23T17:00,27.1,61,0.0,910.2
546,2022-01-23T18:00,27.2,62,0.0,909.7
547,2022-01-23T19:00,25.7,71,0.4,908.9
548,2022-01-23T20:00,25.5,77,0.3,908.8
549,2022-01-23T21:00,24.4,81,0.1,908.5
550,2022-01-23T22:00,21.5,86,0.0,908.5
551,2022-01-23T23:00,20.7,88,0.1,908.8
552,2022-01-24T00:00,19.3,91,1.4,908.8
553,2022-01-24T01:00,19.1,92,0.8,909.4
554,2022-01-24T02:00,19.0,92,0.0,909.7
555,2022-01-24T03:00,18.8,93,0.0,909.5
556,2022-01-24T04:00,18.6,93,0.0,909.0
557,2022-01-24T05:00,18.3,94,0.0,908.7
558,2022-01-24T06:00,18.0,95,0.0,908.7
559,2022-01-24T07:00,17.7,95,0.0,908.7
560,2022-01-24T08:00,17.5,95,0.0,909.2
561,2022-01-24T09:00,17.6,95,0.0,909.9
562,2022-01-24T10:00,19.3,91,0.0,910.7
563,2022-01-24T11:00,21.1,86,0.0,911.0
564,2022-01-24T12:00,22.8,78,0.0,911.0
565,2022-01-24T13:00,24.2,71,0.0,910.9
566,2022-01-24T14:00,25.3,67,0.0,910.6
567,2022-01-24T15:00,26.0,66,0.0,910.0
568,2022-01-24T16:00,26.7,64,0.0,909.5
569,2022-01-24T17:00,26.9,63,0.1,909.0
570,2022-01-24T18:00,26.6,65,0.4,908.7
571,2022-01-24T19:00,26.0,68,0.6,908.5
572,2022-01-24T20:00,25.7,71,0.1,908.2
573,2022-01-24T21:00,24.4,79,0.1,907.9
574,2022-01-24T22:00,21.6,84,0.1,907.3
575,2022-01-24T23:00,19.7,90,0.9,907.4
576,2022-01-25T00:00,18.9,94,1.4,908.0
577,2022-01-25T01:00,18.5,93,0.0,908.7
578,2022-01-25T02:00,18.2,94,0.0,908.6
579,2022-01-25T03:00,18.0,94,0.0,908.6
580,2022-01-25T04:00,17.6,95,0.0,908.3
581,2022-01-25T05:00,17.4,95,0.0,908.4
582,2022-01-25T06:00,17.1,95,0.0,908.2
583,2022-01-25T07:00,16.9,95,0.0,908.5
584,2022-01-25T08:00,16.7,94,0.0,908.9
585,2022-01-25T09:00,16.8,94,0.0,909.4
586,2022-01-25T10:00,18.5,91,0.0,910.1
587,2022-01-25T11:00,20.1,86,0.0,910.6
588,2022-01-25T12:00,21.8,79,0.0,910.9
589,2022-01-25T13:00,23.5,71,0.0,910.9
590,2022-01-25T14:00,25.2,66,0.0,910.6
591,2022-01-25T15:00,25.9,63,0.2,910.2
592,2022-01-25T16:00,26.2,62,0.4,909.7
593,2022-01-25T17:00,26.1,62,0.2,908.9
594,2022-01-25T18:00,26.2,62,0.2,908.4
595,2022-01-25T19:00,25.5,69,0.0,907.7
596,2022-01-25T20:00,25.1,70,0.5,907.5
597,2022-01-25T21:00,23.2,78,0.7,907.6
598,2022-01-25T22:00,20.7,79,0.0,907.4
599,2022-01-25T23:00,19.8,82,0.0,907.8
600,2022-01-26T00:00,19.3,84,0.0,908.4
601,2022-01-26T01:00,18.8,87,0.0,908.8
602,2022-01-26T02:00,18.0,91,0.0,909.0
603,2022-01-26T03:00,17.7,91,0.0,909.0
604,2022-01-26T04:00,17.4,92,0.1,908.7
605,2022-01-26T05:00,17.1,92,0.0,908.3
606,2022-01-26T06:00,16.7,92,0.0,908.5
607,2022-01-26T07:00,16.3,93,0.0,908.6
608,2022-01-26T08:00,16.0,93,0.0,908.9
609,2022-01-26T09:00,16.1,93,0.0,909.1
610,2022-01-26T10:00,18.0,89,0.0,909.8
611,2022-01-26T11:00,19.8,84,0.0,910.2
612,2022-01-26T12:00,21.5,78,0.0,910.3
613,2022-01-26T13:00,23.3,71,0.0,910.5
614,2022-01-26T14:00,24.8,66,0.0,910.2
615,2022-01-26T15:00,25.1,66,0.5,909.3
616,2022-01-26T16:00,25.8,63,0.5,908.6
617,2022-01-26T17:00,25.9,63,0.5,907.8
618,2022-01-26T18:00,25.6,65,0.7,907.8
619,2022-01-26T19:00,25.3,67,0.4,907.5
620,2022-01-26T20:00,24.0,79,1.0,906.9
621,2022-01-26T21:00,21.9,88,0.8,906.5
622,2022-01-26T22:00,19.7,90,3.9,906.5
623,2022-01-26T23:00,18.8,92,1.5,907.2
624,2022-01-27T00:00,18.8,90,1.6,907.9
625,2022-01-27T01:00,18.1,93,1.4,908.5
626,2022-01-27T02:00,18.2,92,0.2,908.8
627,2022-01-27T03:00,17.9,92,0.0,908.6
628,2022-01-27T04:00,17.5,93,0.0,908.2
629,2022-01-27T05:00,17.3,93,0.0,907.9
630,2022-01-27T06:00,16.9,94,0.0,907.7
631,2022-01-27T07:00,16.6,95,0.0,907.5
632,2022-01-27T08:00,16.4,95,0.0,907.5
633,2022-01-27T09:00,16.5,95,0.0,908.0
634,2022-01-27T10:00,18.1,92,0.0,908.7
635,2022-01-27T11:00,19.8,86,0.0,909.0
636,2022-01-27T12:00,21.4,81,0.0,909.4
637,2022-01-27T13:00,23.1,74,0.0,909.6
638,2022-01-27T14:00,24.2,70,0.1,909.3
639,2022-01-27T15:00,24.5,70,0.6,908.6
640,2022-01-27T16:00,25.3,66,0.2,908.2
641,2022-01-27T17:00,25.4,67,0.4,907.3
642,2022-01-27T18:00,25.0,69,0.2,906.8
643,2022-01-27T19:00,25.3,67,0.0,906.5
644,2022-01-27T20:00,24.5,73,0.1,906.1
645,2022-01-27T21:00,23.1,83,0.4,906.0
646,2022-01-27T22:00,20.3,85,0.7,905.8
647,2022-01-27T23:00,19.6,87,0.0,906.6
648,2022-01-28T00:00,19.4,88,0.0,907.1
649,2022-01-28T01:00,18.9,89,0.0,907.5
650,2022-01-28T02:00,18.6,90,0.0,907.6
651,2022-01-28T03:00,18.2,90,0.0,907.4
652,2022-01-28T04:00,18.0,91,0.0,907.0
653,2022-01-28T05:00,17.8,91,0.0,906.6
654,2022-01-28T06:00,17.6,92,0.0,906.4
655,2022-01-28T07:00,17.4,93,0.0,906.2
656,2022-01-28T08:00,17.1,93,0.0,906.4
657,2022-01-28T09:00,17.2,94,0.0,906.8
658,2022-01-28T10:00,18.8,91,0.0,907.4
659,2022-01-28T11:00,20.4,86,0.0,907.8
660,2022-01-28T12:00,22.3,80,0.1,907.8
661,2022-01-28T13:00,23.9,72,0.4,907.9
662,2022-01-28T14:00,25.0,65,0.0,907.8
663,2022-01-28T15:00,24.9,67,0.5,907.3
664,2022-01-28T16:00,25.4,65,0.1,906.6
665,2022-01-28T17:00,25.3,67,0.4,905.8
666,2022-01-28T18:00,23.8,78,0.6,905.1
667,2022-01-28T19:00,23.4,78,0.8,904.8
668,2022-01-28T20:00,23.0,80,0.8,904.6
669,2022-01-28T21:00,22.4,82,0.4,904.8
670,2022-01-28T22:00,20.2,83,0.0,904.7
671,2022-01-28T23:00,19.5,85,0.0,905.5
672,2022-01-29T00:00,19.1,87,0.0,906.1
673,2022-01-29T01:00,18.8,88,0.0,906.5
674,2022-01-29T02:00,18.6,90,0.0,906.5
675,2022-01-29T03:00,18.1,93,1.0,906.3
676,2022-01-29T04:00,17.8,95,1.5,905.7
677,2022-01-29T05:00,17.7,96,0.7,905.4
678,2022-01-29T06:00,17.6,96,0.3,905.1
679,2022-01-29T07:00,17.3,97,1.2,905.2
680,2022-01-29T08:00,17.2,98,0.7,905.5
681,2022-01-29T09:00,17.4,98,0.7,906.2
682,2022-01-29T10:00,18.4,96,0.7,907.2
683,2022-01-29T11:00,19.9,91,0.5,907.5
684,2022-01-29T12:00,22.3,82,0.9,907.7
685,2022-01-29T13:00,23.2,78,0.6,907.8
686,2022-01-29T14:00,23.5,76,0.9,907.5
687,2022-01-29T15:00,24.2,73,0.5,907.3
688,2022-01-29T16:00,24.6,70,0.4,907.0
689,2022-01-29T17:00,24.7,70,0.3,906.8
690,2022-01-29T18:00,23.8,76,0.6,906.4
691,2022-01-29T19:00,23.0,81,1.3,906.2
692,2022-01-29T20:00,22.2,88,0.8,906.1
693,2022-01-29T21:00,20.6,92,1.4,905.9
694,2022-01-29T22:00,19.0,92,2.2,906.4
695,2022-01-29T23:00,18.7,95,1.0,907.3
696,2022-01-30T00:00,18.4,96,1.2,908.1
697,2022-01-30T01:00,18.1,96,1.4,908.9
698,2022-01-30T02:00,18.0,97,0.8,909.0
699,2022-01-30T03:00,17.9,97,0.7,909.0
700,2022-01-30T04:00,17.9,98,0.7,908.6
701,2022-01-30T05:00,17.7,98,1.1,908.2
702,2022-01-30T06:00,17.8,99,0.7,907.9
703,2022-01-30T07:00,17.7,99,1.0,907.7
704,2022-01-30T08:00,17.6,99,3.0,908.2
705,2022-01-30T09:00,17.7,99,0.4,908.6
706,2022-01-30T10:00,17.8,98,0.1,909.1
707,2022-01-30T11:00,18.9,93,0.0,909.7
708,2022-01-30T12:00,19.1,94,0.1,909.6
709,2022-01-30T13:00,19.4,93,0.0,909.4
710,2022-01-30T14:00,20.5,90,0.4,909.2
711,2022-01-30T15:00,20.9,89,0.3,908.7
712,2022-01-30T16:00,20.4,92,0.5,908.1
713,2022-01-30T17:00,23.3,79,0.4,908.2
714,2022-01-30T18:00,23.4,81,0.9,907.9
715,2022-01-30T19:00,21.3,91,1.1,907.1
716,2022-01-30T20:00,22.1,88,1.3,907.4
717,2022-01-30T21:00,20.9,93,1.3,907.3
718,2022-01-30T22:00,19.7,94,1.5,907.5
719,2022-01-30T23:00,19.3,95,1.9,908.3
720,2022-01-31T00:00,19.0,95,1.2,909.0
721,2022-01-31T01:00,18.4,97,0.8,909.4
722,2022-01-31T02:00,18.2,98,0.3,909.4
723,2022-01-31T03:00,17.9,99,1.6,908.9
724,2022-01-31T04:00,17.9,99,3.3,908.6
725,2022-01-31T05:00,17.9,99,1.7,908.3
726,2022-01-31T06:00,17.7,99,2.6,907.8
727,2022-01-31T07:00,17.7,99,2.0,907.8
728,2022-01-31T08:00,17.8,99,0.4,908.1
729,2022-01-31T09:00,17.9,99,0.2,908.6
730,2022-01-31T10:00,18.2,98,0.0,909.3
731,2022-01-31T11:00,18.5,98,0.1,909.6
732,2022-01-31T12:00,19.0,97,0.5,909.8
733,2022-01-31T13:00,19.1,96,1.3,910.2
734,2022-01-31T14:00,19.6,94,0.5,910.0
735,2022-01-31T15:00,19.3,96,0.2,909.4
736,2022-01-31T16:00,19.5,94,0.0,908.7
737,2022-01-31T17:00,21.4,88,0.2,908.3
738,2022-01-31T18:00,21.8,87,0.8,908.1
739,2022-01-31T19:00,20.7,93,0.9,907.4
740,2022-01-31T20:00,20.6,94,0.9,907.1
741,2022-01-31T21:00,20.3,94,0.7,907.4
742,2022-01-31T22:00,18.9,95,1.2,907.8
743,2022-01-31T23:00,19.2,94,0.7,908.6
744,2022-02-01T00:00,19.3,92,0.3,908.9
745,2022-02-01T01:00,19.0,94,0.7,909.4
746,2022-02-01T02:00,18.8,97,1.0,909.2
747,2022-02-01T03:00,18.5,97,0.3,908.7
748,2022-02-01T04:00,18.4,98,0.1,908.3
749,2022-02-01T05:00,18.3,98,0.3,907.9
750,2022-02-01T06:00,18.2,98,0.2,907.9
751,2022-02-01T07:00,18.0,97,0.0,907.9
752,2022-02-01T08:00,17.7,97,0.0,908.3
753,2022-02-01T09:00,17.7,97,0.0,908.9
754,2022-02-01T10:00,18.0,96,0.0,909.5
755,2022-02-01T11:00,18.1,97,0.1,910.0
756,2022-02-01T12:00,18.3,97,0.1,910.3
757,2022-02-01T13:00,18.5,97,0.0,910.3
758,2022-02-01T14:00,21.4,87,0.0,910.9
759,2022-02-01T15:00,21.1,87,0.0,910.3
760,2022-02-01T16:00,20.4,89,0.0,909.7
761,2022-02-01T17:00,23.5,79,0.5,909.7
762,2022-02-01T18:00,21.6,87,0.7,908.5
763,2022-02-01T19:00,21.4,90,0.7,908.1
764,2022-02-01T20:00,22.5,86,1.0,908.3
765,2022-02-01T21:00,21.4,91,1.5,908.4
766,2022-02-01T22:00,20.0,92,1.1,908.9
767,2022-02-01T23:00,19.6,90,0.9,909.5
768,2022-02-02T00:00,19.3,91,0.2,910.3
769,2022-02-02T01:00,18.5,95,0.6,910.8
770,2022-02-02T02:00,18.1,97,0.5,910.7
771,2022-02-02T03:00,18.0,98,0.4,910.4
772,2022-02-02T04:00,17.9,98,0.4,910.1
773,2022-02-02T05:00,17.9,98,0.1,909.7
774,2022-02-02T06:00,17.7,98,0.0,909.7
775,2022-02-02T07:00,17.7,98,0.0,910.0
776,2022-02-02T08:00,17.6,98,0.0,910.2
777,2022-02-02T09:00,17.6,98,0.0,910.8
778,2022-02-02T10:00,17.9,97,0.0,911.4
779,2022-02-02T11:00,18.5,96,0.0,912.0
780,2022-02-02T12:00,18.8,95,0.0,912.1
781,2022-02-02T13:00,19.1,95,0.0,912.2
782,2022-02-02T14:00,20.3,90,0.0,912.2
783,2022-02-02T15:00,20.3,91,0.2,911.8
784,2022-02-02T16:00,19.4,96,0.8,911.0
785,2022-02-02T17:00,19.5,96,0.2,910.5
786,2022-02-02T18:00,19.4,96,0.1,910.2
787,2022-02-02T19:00,19.3,96,0.0,910.2
788,2022-02-02T20:00,19.5,93,0.0,910.1
789,2022-02-02T21:00,19.5,93,0.0,910.5
790,2022-02-02T22:00,18.6,95,0.0,910.5
791,2022-02-02T23:00,18.5,95,0.0,910.8
792,2022-02-03T00:00,18.3,95,0.0,911.1
793,2022-02-03T01:00,18.2,95,0.0,911.4
794,2022-02-03T02:00,18.1,95,0.0,911.4
795,2022-02-03T03:00,18.0,96,0.0,911.1
796,2022-02-03T04:00,17.8,96,0.0,910.6
797,2022-02-03T05:00,17.8,96,0.0,910.1
798,2022-02-03T06:00,17.7,96,0.0,910.0
799,2022-02-03T07:00,17.7,96,0.0,910.1
800,2022-02-03T08:00,17.7,96,0.0,910.3
801,2022-02-03T09:00,17.5,97,0.0,910.8
802,2022-02-03T10:00,18.6,94,0.0,911.6
803,2022-02-03T11:00,20.1,90,0.0,912.1
804,2022-02-03T12:00,21.5,84,0.4,912.6
805,2022-02-03T13:00,22.0,82,0.3,912.4
806,2022-02-03T14:00,20.9,89,0.2,911.5
807,2022-02-03T15:00,22.1,82,0.0,910.7
808,2022-02-03T16:00,24.6,73,0.0,910.6
809,2022-02-03T17:00,23.1,80,0.4,909.5
810,2022-02-03T18:00,19.6,95,0.1,908.1
811,2022-02-03T19:00,19.6,94,0.0,907.8
812,2022-02-03T20:00,20.5,89,0.0,908.1
813,2022-02-03T21:00,20.7,89,0.0,908.6
814,2022-02-03T22:00,18.8,92,0.0,908.3
815,2022-02-03T23:00,18.4,92,0.0,908.9
816,2022-02-04T00:00,18.2,92,0.0,909.4
817,2022-02-04T01:00,18.0,92,0.0,910.0
818,2022-02-04T02:00,18.0,91,0.3,910.2
819,2022-02-04T03:00,18.1,91,0.4,909.9
820,2022-02-04T04:00,18.0,92,0.6,909.6
821,2022-02-04T05:00,18.1,92,0.2,909.1
822,2022-02-04T06:00,18.0,93,0.0,909.1
823,2022-02-04T07:00,17.9,94,0.0,909.3
824,2022-02-04T08:00,17.2,95,0.0,909.2
825,2022-02-04T09:00,17.2,96,0.0,909.7
826,2022-02-04T10:00,18.4,96,0.0,910.5
827,2022-02-04T11:00,20.0,93,0.0,911.0
828,2022-02-04T12:00,20.6,90,0.0,911.1
829,2022-02-04T13:00,22.4,82,0.0,911.1
830,2022-02-04T14:00,24.1,75,0.0,910.8
831,2022-02-04T15:00,24.2,77,0.5,910.2
832,2022-02-04T16:00,24.0,79,0.8,909.6
833,2022-02-04T17:00,23.4,84,1.2,908.7
834,2022-02-04T18:00,24.1,82,2.0,908.4
835,2022-02-04T19:00,24.0,82,1.2,907.9
836,2022-02-04T20:00,23.8,84,0.6,907.8
837,2022-02-04T21:00,22.8,89,0.3,907.7
838,2022-02-04T22:00,21.1,91,0.5,907.6
839,2022-02-04T23:00,20.1,94,2.5,908.0
840,2022-02-05T00:00,19.9,95,1.6,908.3
841,2022-02-05T01:00,19.7,96,2.2,908.6
842,2022-02-05T02:00,19.4,97,1.2,908.4
843,2022-02-05T03:00,19.3,97,1.1,908.2
844,2022-02-05T04:00,19.2,97,0.9,907.7
845,2022-02-05T05:00,19.0,97,0.8,907.4
846,2022-02-05T06:00,18.7,98,0.0,907.4
847,2022-02-05T07:00,18.2,98,0.0,907.2
848,2022-02-05T08:00,17.8,98,0.0,907.3
849,2022-02-05T09:00,17.7,98,0.0,908.1
850,2022-02-05T10:00,19.2,96,0.0,909.0
851,2022-02-05T11:00,20.7,92,0.0,909.5
852,2022-02-05T12:00,22.1,87,0.0,909.8
853,2022-02-05T13:00,23.3,81,0.0,909.5
854,2022-02-05T14:00,24.8,76,0.0,909.2
855,2022-02-05T15:00,24.9,78,1.1,908.5
856,2022-02-05T16:00,24.7,80,1.2,907.9
857,2022-02-05T17:00,24.0,83,0.7,906.9
858,2022-02-05T18:00,24.2,83,1.7,906.6
859,2022-02-05T19:00,24.0,85,0.9,906.2
860,2022-02-05T20:00,23.3,88,0.9,906.1
861,2022-02-05T21:00,22.2,90,0.5,906.3
862,2022-02-05T22:00,20.9,89,0.5,906.3
863,2022-02-05T23:00,20.4,91,0.6,906.8
864,2022-02-06T00:00,19.8,95,1.6,907.6
865,2022-02-06T01:00,19.6,97,1.2,908.4
866,2022-02-06T02:00,19.4,98,1.5,908.6
867,2022-02-06T03:00,19.0,98,1.0,908.4
868,2022-02-06T04:00,18.8,98,1.2,907.9
869,2022-02-06T05:00,18.7,98,0.8,907.5
870,2022-02-06T06:00,18.7,96,1.7,907.4
871,2022-02-06T07:00,18.6,96,0.1,907.3
872,2022-02-06T08:00,18.5,97,0.3,907.6
873,2022-02-06T09:00,18.5,98,0.3,908.1
874,2022-02-06T10:00,18.7,98,0.1,908.9
875,2022-02-06T11:00,19.2,97,0.0,909.2
876,2022-02-06T12:00,19.5,97,0.1,909.5
877,2022-02-06T13:00,20.3,94,0.2,909.7
878,2022-02-06T14:00,20.6,94,0.3,909.4
879,2022-02-06T15:00,21.0,93,0.5,909.0
880,2022-02-06T16:00,22.3,90,0.8,908.6
881,2022-02-06T17:00,22.4,89,1.2,907.8
882,2022-02-06T18:00,21.3,94,1.1,906.9
883,2022-02-06T19:00,20.9,94,0.7,906.4
884,2022-02-06T20:00,20.2,97,1.1,906.1
885,2022-02-06T21:00,19.7,98,2.5,906.4
886,2022-02-06T22:00,19.4,99,3.7,907.0
887,2022-02-06T23:00,19.1,99,4.2,907.6
888,2022-02-07T00:00,19.0,99,5.3,908.2
889,2022-02-07T01:00,19.1,99,5.3,908.7
890,2022-02-07T02:00,19.1,100,2.9,908.8
891,2022-02-07T03:00,18.9,99,1.8,908.7
892,2022-02-07T04:00,18.8,99,1.6,908.0
893,2022-02-07T05:00,18.7,99,2.1,907.6
894,2022-02-07T06:00,18.5,99,2.0,907.4
895,2022-02-07T07:00,18.5,99,1.1,907.4
896,2022-02-07T08:00,18.3,99,0.5,907.5
897,2022-02-07T09:00,18.2,99,0.2,908.1
898,2022-02-07T10:00,18.4,98,0.2,908.8
899,2022-02-07T11:00,18.6,98,0.6,909.1
900,2022-02-07T12:00,18.9,97,0.7,909.4
901,2022-02-07T13:00,19.6,93,0.1,909.6
902,2022-02-07T14:00,20.0,92,0.1,909.6
903,2022-02-07T15:00,20.0,93,0.3,909.3
904,2022-02-07T16:00,19.8,94,0.3,909.0
905,2022-02-07T17:00,19.7,94,0.1,908.5
906,2022-02-07T18:00,19.6,95,0.2,908.1
907,2022-02-07T19:00,19.8,94,0.0,907.7
908,2022-02-07T20:00,19.7,95,0.1,907.5
909,2022-02-07T21:00,19.1,95,0.3,907.7
910,2022-02-07T22:00,18.6,97,0.2,907.9
911,2022-02-07T23:00,18.3,98,0.5,908.5
912,2022-02-08T00:00,18.2,97,0.3,908.8
913,2022-02-08T01:00,18.2,97,0.0,909.0
914,2022-02-08T02:00,18.0,96,0.0,908.6
915,2022-02-08T03:00,18.0,96,0.0,908.4
916,2022-02-08T04:00,18.0,96,0.0,907.9
917,2022-02-08T05:00,18.0,97,0.0,907.4
918,2022-02-08T06:00,18.0,97,0.2,907.2
919,2022-02-08T07:00,18.0,98,0.1,907.1
920,2022-02-08T08:00,18.0,97,0.0,907.1
921,2022-02-08T09:00,18.1,97,0.0,907.7
922,2022-02-08T10:00,18.2,97,0.1,908.4
923,2022-02-08T11:00,18.4,97,0.1,908.8
924,2022-02-08T12:00,18.6,97,0.1,909.0
925,2022-02-08T13:00,18.6,97,0.6,908.9
926,2022-02-08T14:00,18.6,97,0.6,908.5
927,2022-02-08T15:00,18.6,97,0.5,907.9
928,2022-02-08T16:00,19.2,94,0.1,907.4
929,2022-02-08T17:00,20.3,91,0.0,906.9
930,2022-02-08T18:00,21.7,86,0.0,906.8
931,2022-02-08T19:00,22.8,81,0.0,906.8
932,2022-02-08T20:00,22.2,85,0.8,906.7
933,2022-02-08T21:00,20.9,91,1.2,906.7
934,2022-02-08T22:00,19.2,93,0.5,907.0
935,2022-02-08T23:00,18.5,95,0.1,907.7
936,2022-02-09T00:00,18.1,96,0.2,908.4
937,2022-02-09T01:00,18.0,96,0.0,908.8
938,2022-02-09T02:00,17.9,97,0.0,908.7
939,2022-02-09T03:00,17.9,97,0.0,908.5
940,2022-02-09T04:00,17.7,97,0.0,908.4
941,2022-02-09T05:00,17.4,97,0.2,907.8
942,2022-02-09T06:00,17.3,97,0.0,907.3
943,2022-02-09T07:00,17.0,97,0.0,907.3
944,2022-02-09T08:00,16.7,97,0.0,907.6
945,2022-02-09T09:00,16.7,97,0.0,908.1
946,2022-02-09T10:00,17.0,96,0.0,908.8
947,2022-02-09T11:00,17.2,95,0.0,908.9
948,2022-02-09T12:00,17.2,95,0.0,909.0
949,2022-02-09T13:00,17.6,93,0.0,909.0
950,2022-02-09T14:00,18.5,89,0.0,908.9
951,2022-02-09T15:00,19.1,86,0.0,908.4
952,2022-02-09T16:00,19.5,84,0.0,907.8
953,2022-02-09T17:00,20.0,81,0.0,907.2
954,2022-02-09T18:00,19.8,82,0.0,906.7
955,2022-02-09T19:00,19.0,86,0.0,906.2
956,2022-02-09T20:00,19.0,86,0.0,906.3
957,2022-02-09T21:00,18.9,88,0.0,906.8
958,2022-02-09T22:00,16.8,93,0.0,907.0
959,2022-02-09T23:00,16.0,93,0.0,907.5
960,2022-02-10T00:00,15.7,93,0.0,908.1
961,2022-02-10T01:00,15.5,94,0.0,908.3
962,2022-02-10T02:00,15.4,94,0.0,908.3
963,2022-02-10T03:00,15.7,93,0.0,908.1
964,2022-02-10T04:00,16.5,90,0.0,908.1
965,2022-02-10T05:00,16.6,90,0.0,907.6
966,2022-02-10T06:00,16.7,90,0.0,907.7
967,2022-02-10T07:00,16.7,90,0.0,907.9
968,2022-02-10T08:00,16.6,90,0.0,908.1
969,2022-02-10T09:00,16.6,90,0.0,908.4
970,2022-02-10T10:00,16.9,91,0.0,909.1
971,2022-02-10T11:00,17.5,89,0.0,909.4
972,2022-02-10T12:00,18.1,88,0.0,909.5
973,2022-02-10T13:00,19.2,84,0.0,909.7
974,2022-02-10T14:00,20.6,83,0.0,909.7
975,2022-02-10T15:00,20.6,85,0.1,909.1
976,2022-02-10T16:00,20.9,84,0.1,908.5
977,2022-02-10T17:00,21.2,84,0.0,907.6
978,2022-02-10T18:00,21.5,83,0.1,907.4
979,2022-02-10T19:00,21.1,84,0.0,907.0
980,2022-02-10T20:00,20.8,85,0.0,907.2
981,2022-02-10T21:00,20.0,90,0.0,907.5
982,2022-02-10T22:00,19.0,92,0.0,907.9
983,2022-02-10T23:00,18.3,94,0.0,908.1
984,2022-02-11T00:00,17.9,96,0.0,908.7
985,2022-02-11T01:00,17.3,96,0.0,909.3
986,2022-02-11T02:00,16.8,97,0.0,909.2
987,2022-02-11T03:00,16.5,96,0.0,908.8
988,2022-02-11T04:00,16.6,95,0.0,908.6
989,2022-02-11T05:00,16.8,95,0.0,908.4
990,2022-02-11T06:00,17.6,94,0.0,908.7
991,2022-02-11T07:00,17.7,94,0.0,908.6
992,2022-02-11T08:00,17.7,94,0.1,908.8
993,2022-02-11T09:00,17.2,97,0.5,909.3
994,2022-02-11T10:00,17.8,96,0.1,909.9
995,2022-02-11T11:00,18.1,95,0.0,909.9
996,2022-02-11T12:00,20.3,88,0.0,910.3
997,2022-02-11T13:00,20.7,87,0.1,910.3
998,2022-02-11T14:00,21.2,85,1.0,910.0
999,2022-02-11T15:00,21.6,84,0.9,909.5
1000,2022-02-11T16:00,23.2,77,0.2,909.5
1001,2022-02-11T17:00,21.6,84,0.6,908.4
1002,2022-02-11T18:00,21.8,85,0.1,908.0
1003,2022-02-11T19:00,21.6,85,0.6,907.8
1004,2022-02-11T20:00,21.1,86,1.5,907.5
1005,2022-02-11T21:00,20.4,90,1.2,907.6
1006,2022-02-11T22:00,18.7,93,0.6,907.8
1007,2022-02-11T23:00,18.0,97,2.4,908.8
1008,2022-02-12T00:00,18.1,97,1.3,909.5
1009,2022-02-12T01:00,18.1,97,0.0,909.9
1010,2022-02-12T02:00,17.9,97,0.1,909.8
1011,2022-02-12T03:00,18.0,97,0.1,909.6
1012,2022-02-12T04:00,17.9,96,0.0,909.3
1013,2022-02-12T05:00,17.8,96,0.0,908.9
1014,2022-02-12T06:00,17.8,95,0.0,908.6
1015,2022-02-12T07:00,17.8,95,0.0,908.8
1016,2022-02-12T08:00,17.7,95,0.0,909.0
1017,2022-02-12T09:00,17.8,95,0.0,909.6
1018,2022-02-12T10:00,18.2,95,0.0,910.2
1019,2022-02-12T11:00,18.7,92,0.0,910.6
1020,2022-02-12T12:00,20.2,88,0.0,910.7
1021,2022-02-12T13:00,22.1,82,0.6,910.6
1022,2022-02-12T14:00,23.5,79,1.4,910.2
1023,2022-02-12T15:00,24.0,77,1.4,909.4
1024,2022-02-12T16:00,24.0,76,1.0,908.7
1025,2022-02-12T17:00,24.5,75,1.0,908.2
1026,2022-02-12T18:00,24.0,75,1.2,907.7
1027,2022-02-12T19:00,23.5,78,1.0,907.5
1028,2022-02-12T20:00,23.2,80,0.4,907.6
1029,2022-02-12T21:00,21.2,89,1.6,907.1
1030,2022-02-12T22:00,18.4,93,2.4,907.2
1031,2022-02-12T23:00,17.5,95,2.0,908.0
1032,2022-02-13T00:00,17.3,96,1.4,908.5
